50,2015-09-25 02:35:16.272,33
50,2015-09-25 02:35:32.456,35
50,2015-09-25 02:35:47.672,34
50,2015-09-25 02:44:32.432,33
50,2015-09-25 02:44:47.744,34
50,2015-09-25 02:47:10.008,35
50,2015-09-25 02:47:25.292,34
50,2015-09-25 03:00:55.792,33
50,2015-09-25 03:01:11.208,34
50,2015-09-25 03:07:31.288,35
50,2015-09-25 03:07:47.556,34
50,2015-09-25 03:13:51.392,33
50,2015-09-25 03:14:07.636,34
50,2015-09-25 03:17:34.764,35
50,2015-09-25 03:17:50.152,34
50,2015-09-25 03:26:01.316,35
50,2015-09-25 03:26:16.588,34
50,2015-09-25 03:27:06.408,35
50,2015-09-25 03:27:21.524,34
50,2015-09-25 03:32:23.572,33
50,2015-09-25 03:32:38.9,34
50,2015-09-25 03:39:46.076,35
50,2015-09-25 03:40:02.432,34
50,2015-09-25 03:40:33.824,35
50,2015-09-25 03:40:49.128,34
50,2015-09-25 03:43:29.188,33
50,2015-09-25 03:43:45.6,34
50,2015-09-25 03:44:48.528,35
50,2015-09-25 03:45:20.035,34
50,2015-09-25 03:46:54.168,33
50,2015-09-25 03:47:10.508,34
50,2015-09-25 03:49:18.676,35
50,2015-09-25 03:49:34.016,34
50,2015-09-25 03:49:49.536,33
50,2015-09-25 03:50:05.908,34
50,2015-09-25 03:51:08.844,33
50,2015-09-25 03:51:24.212,34
50,2015-09-25 03:53:17.544,33
50,2015-09-25 03:53:32.784,34
50,2015-09-25 03:57:44.276,35
50,2015-09-25 03:58:00.656,34
50,2015-09-25 03:59:21.06,33
50,2015-09-25 03:59:37.396,34
50,2015-09-25 04:00:24.62,33
50,2015-09-25 04:00:39.944,34
50,2015-09-25 04:03:35.22,33
50,2015-09-25 04:03:51.596,34
50,2015-09-25 04:08:52.984,35
50,2015-09-25 04:09:08.244,34
50,2015-09-25 04:12:32.868,33
50,2015-09-25 04:13:04.484,34
50,2015-09-25 04:13:20.96,35
50,2015-09-25 04:13:36.456,34
50,2015-09-25 04:14:09.868,33
50,2015-09-25 04:14:26.116,34
50,2015-09-25 04:15:28.884,35
50,2015-09-25 04:15:44.064,34
50,2015-09-25 04:18:22.092,33
50,2015-09-25 04:18:37.24,34
50,2015-09-25 04:20:29.885,35
50,2015-09-25 04:20:46.284,34
50,2015-09-25 04:25:31.539,35
50,2015-09-25 04:25:46.696,34
50,2015-09-25 04:31:04.08,33
50,2015-09-25 04:31:20.488,34
50,2015-09-25 04:32:55.108,35
50,2015-09-25 04:33:10.316,34
50,2015-09-25 04:34:13.634,33
50,2015-09-25 04:34:45.492,34
50,2015-09-25 04:42:56.908,33
50,2015-09-25 04:43:13.12,34
50,2015-09-25 04:43:44.62,35
50,2015-09-25 04:43:59.954,34
50,2015-09-25 04:44:47.156,35
50,2015-09-25 04:45:03.656,34
50,2015-09-25 04:46:55.804,33
50,2015-09-25 04:47:11.968,34
50,2015-09-25 04:48:30.808,35
50,2015-09-25 04:48:46.136,34
50,2015-09-25 04:49:17.676,33
50,2015-09-25 04:49:33.976,34
50,2015-09-25 04:50:52.236,35
50,2015-09-25 04:51:10.588,34
50,2015-09-25 04:52:29.056,35
50,2015-09-25 04:52:44.364,33
50,2015-09-25 04:53:00.548,34
50,2015-09-25 04:53:16.704,35
50,2015-09-25 04:53:31.952,34
50,2015-09-25 04:55:38.36,33
50,2015-09-25 04:55:53.768,34
50,2015-09-25 04:57:46.616,35
50,2015-09-25 04:58:01.976,34
50,2015-09-25 05:05:56.836,33
50,2015-09-25 05:06:13.084,34
50,2015-09-25 05:07:02.088,35
50,2015-09-25 05:07:18.28,34
50,2015-09-25 05:12:01.524,35
50,2015-09-25 05:12:19.988,33
50,2015-09-25 05:12:35.184,34
50,2015-09-25 05:13:38.32,33
50,2015-09-25 05:13:53.581,34
50,2015-09-25 05:17:03.42,33
50,2015-09-25 05:17:18.557,34
50,2015-09-25 05:17:36.96,33
50,2015-09-25 05:17:53.132,34
50,2015-09-25 05:18:39.924,33
50,2015-09-25 05:18:55.292,34
50,2015-09-25 05:20:30.188,35
50,2015-09-25 05:20:45.376,34
50,2015-09-25 05:21:33.204,33
50,2015-09-25 05:21:48.44,34
50,2015-09-25 05:22:36.36,33
50,2015-09-25 05:22:53.684,34
50,2015-09-25 05:23:41.416,33
50,2015-09-25 05:23:56.748,35
50,2015-09-25 05:24:12.952,34
50,2015-09-25 05:27:37.94,33
50,2015-09-25 05:27:53.116,34
50,2015-09-25 05:30:33.252,33
50,2015-09-25 05:30:48.336,34
50,2015-09-25 05:32:54.756,33
50,2015-09-25 05:33:10.98,34
50,2015-09-25 05:36:37.556,33
50,2015-09-25 05:36:53.896,34
50,2015-09-25 05:38:28.1,35
50,2015-09-25 05:39:01.7,34
50,2015-09-25 05:42:26.116,35
50,2015-09-25 05:42:42.492,34
50,2015-09-25 05:44:03.368,35
50,2015-09-25 05:44:18.568,34
50,2015-09-25 05:45:21.616,33
50,2015-09-25 05:45:37.848,35
50,2015-09-25 05:45:53.016,33
50,2015-09-25 05:46:24.868,34
50,2015-09-25 05:47:28.36,33
50,2015-09-25 05:47:43.5,34
50,2015-09-25 05:48:14.952,33
50,2015-09-25 05:48:31.16,34
50,2015-09-25 05:50:23.176,33
50,2015-09-25 05:50:38.624,34
50,2015-09-25 05:52:14.152,35
50,2015-09-25 05:52:29.4,34
50,2015-09-25 05:53:16.212,35
50,2015-09-25 05:53:32.532,34
50,2015-09-25 05:56:28.196,33
50,2015-09-25 05:56:43.561,34
50,2015-09-25 06:01:45.488,33
50,2015-09-25 06:02:00.788,34
50,2015-09-25 06:04:38.652,33
50,2015-09-25 06:04:53.868,34
50,2015-09-25 06:06:30.284,33
50,2015-09-25 06:06:46.764,34
50,2015-09-25 06:11:16.476,35
50,2015-09-25 06:11:31.797,34
50,2015-09-25 06:17:04.684,33
50,2015-09-25 06:17:21.184,34
50,2015-09-25 06:17:36.476,33
50,2015-09-25 06:17:52.992,34
50,2015-09-25 06:18:55.128,33
50,2015-09-25 06:19:11.392,34
50,2015-09-25 06:19:27.576,33
50,2015-09-25 06:19:58.284,34
50,2015-09-25 06:21:35.264,35
50,2015-09-25 06:21:50.672,34
50,2015-09-25 06:23:41.536,33
50,2015-09-25 06:23:56.696,34
50,2015-09-25 06:24:12.984,33
50,2015-09-25 06:24:28.36,34
50,2015-09-25 06:24:44.828,33
50,2015-09-25 06:25:00.052,34
50,2015-09-25 06:27:24.392,33
50,2015-09-25 06:27:39.78,34
50,2015-09-25 06:27:55.272,33
50,2015-09-25 06:28:11.496,34
50,2015-09-25 06:28:26.776,33
50,2015-09-25 06:28:42.968,34
50,2015-09-25 06:31:54.528,33
50,2015-09-25 06:32:09.62,34
50,2015-09-25 06:34:47.096,33
50,2015-09-25 06:35:03.544,34
50,2015-09-25 06:35:18.8,35
50,2015-09-25 06:35:34.304,34
50,2015-09-25 06:36:22.2,33
50,2015-09-25 06:36:55.628,34
50,2015-09-25 06:41:39.28,35
50,2015-09-25 06:41:54.688,34
50,2015-09-25 06:42:13.192,33
50,2015-09-25 06:42:28.348,34
50,2015-09-25 06:45:37.696,33
50,2015-09-25 06:45:52.972,34
50,2015-09-25 06:46:56.036,33
50,2015-09-25 06:47:12.347,34
50,2015-09-25 06:51:26.76,33
50,2015-09-25 06:51:41.956,34
50,2015-09-25 06:52:13.492,33
50,2015-09-25 06:52:28.944,34
50,2015-09-25 06:55:24.278,33
50,2015-09-25 06:55:40.636,34
50,2015-09-25 06:56:12.336,33
50,2015-09-25 06:56:27.564,34
50,2015-09-25 06:56:59.16,33
50,2015-09-25 06:57:30.544,34
50,2015-09-25 06:57:46.86,33
50,2015-09-25 06:58:04.045,34
50,2015-09-25 06:58:20.42,33
50,2015-09-25 06:58:35.804,34
50,2015-09-25 06:58:52.056,33
50,2015-09-25 06:59:07.352,34
50,2015-09-25 07:00:42.164,33
50,2015-09-25 07:00:57.5,34
50,2015-09-25 07:02:00.368,33
50,2015-09-25 07:02:16.6,34
50,2015-09-25 07:05:28.004,33
50,2015-09-25 07:05:58.732,34
50,2015-09-25 07:07:18.104,33
50,2015-09-25 07:07:49.512,34
50,2015-09-25 07:12:34.748,33
50,2015-09-25 07:12:51.104,34
50,2015-09-25 07:13:55.544,33
50,2015-09-25 07:14:26.9,34
50,2015-09-25 07:16:01.711,33
50,2015-09-25 07:16:18.096,34
50,2015-09-25 07:18:54.916,33
50,2015-09-25 07:19:13.468,34
50,2015-09-25 07:26:36.84,33
50,2015-09-25 07:26:52.124,34
50,2015-09-25 07:27:23.788,33
50,2015-09-25 07:27:55.46,34
50,2015-09-25 07:28:26.924,33
50,2015-09-25 07:28:43.104,34
50,2015-09-25 07:33:28.731,33
50,2015-09-25 07:33:44.068,34
50,2015-09-25 07:34:31.872,33
50,2015-09-25 07:34:47.088,34
50,2015-09-25 07:37:11.672,33
50,2015-09-25 07:37:27.212,34
50,2015-09-25 07:39:01.78,33
50,2015-09-25 07:39:17.028,34
50,2015-09-25 07:40:05.105,33
50,2015-09-25 07:40:37.852,34
50,2015-09-25 07:42:28.72,33
50,2015-09-25 07:42:44.004,34
50,2015-09-25 07:46:58.859,33
50,2015-09-25 07:47:14.112,34
50,2015-09-25 07:48:01.252,33
50,2015-09-25 07:48:16.668,34
50,2015-09-25 07:49:51.212,33
50,2015-09-25 07:50:22.696,34
50,2015-09-25 07:52:00.012,33
50,2015-09-25 07:52:15.196,34
50,2015-09-25 07:52:31.388,33
50,2015-09-25 07:52:46.58,34
50,2015-09-25 07:54:37.712,33
50,2015-09-25 07:54:53.14,34
50,2015-09-25 07:56:13.536,33
50,2015-09-25 07:56:29.872,34
50,2015-09-25 07:57:01.452,33
50,2015-09-25 07:57:16.86,34
50,2015-09-25 08:00:41.508,33
50,2015-09-25 08:00:57.72,34
50,2015-09-25 08:03:21.64,33
50,2015-09-25 08:03:36.9,34
50,2015-09-25 08:12:36.628,33
50,2015-09-25 08:12:52.756,34
50,2015-09-25 08:14:11.816,33
50,2015-09-25 08:14:27.244,34
50,2015-09-25 08:14:58.996,33
50,2015-09-25 08:15:30.576,34
50,2015-09-25 08:18:41.144,33
50,2015-09-25 08:19:12.572,34
50,2015-09-25 08:19:28.856,33
50,2015-09-25 08:19:44.072,34
50,2015-09-25 08:20:46.996,33
50,2015-09-25 08:21:03.32,34
50,2015-09-25 08:24:30.392,33
50,2015-09-25 08:24:45.753,34
50,2015-09-25 08:25:17.48,33
50,2015-09-25 08:25:32.76,34
50,2015-09-25 08:26:51.136,33
50,2015-09-25 08:27:07.428,34
50,2015-09-25 08:31:21.716,33
50,2015-09-25 08:31:37.008,34
50,2015-09-25 08:34:48.96,33
50,2015-09-25 08:35:20.348,34
50,2015-09-25 08:36:39.152,33
50,2015-09-25 08:36:54.42,34
50,2015-09-25 08:40:22.012,33
50,2015-09-25 08:40:37.132,34
50,2015-09-25 08:45:06.776,35
50,2015-09-25 08:45:22.972,34
50,2015-09-25 08:48:47.524,33
50,2015-09-25 08:49:05.084,34
50,2015-09-25 08:52:29.808,33
50,2015-09-25 08:53:01.332,34
50,2015-09-25 08:53:48.388,33
50,2015-09-25 08:54:04.864,34
50,2015-09-25 08:54:53.412,33
50,2015-09-25 08:55:09.62,34
50,2015-09-25 08:59:05.62,33
50,2015-09-25 08:59:21.92,34
50,2015-09-25 09:00:58.696,33
50,2015-09-25 09:01:14.032,34
50,2015-09-25 09:02:01.704,33
50,2015-09-25 09:02:16.82,34
50,2015-09-25 09:05:59.614,33
50,2015-09-25 09:06:15.84,34
50,2015-09-25 09:07:49.716,33
50,2015-09-25 09:08:05.928,34
50,2015-09-25 09:09:40.312,33
50,2015-09-25 09:09:55.528,34
50,2015-09-25 09:12:04.24,33
50,2015-09-25 09:12:20.38,34
50,2015-09-25 09:14:57.364,33
50,2015-09-25 09:15:30.872,34
50,2015-09-25 09:28:11.612,33
50,2015-09-25 09:28:26.9,34
50,2015-09-25 09:28:58.332,33
50,2015-09-25 09:29:14.62,34
50,2015-09-25 09:30:01.332,33
50,2015-09-25 09:30:17.6,34
50,2015-09-25 09:30:32.908,33
50,2015-09-25 09:31:04.58,34
50,2015-09-25 09:32:09.976,33
50,2015-09-25 09:32:25.284,34
50,2015-09-25 09:34:16.204,33
50,2015-09-25 09:34:31.484,34
50,2015-09-25 09:35:34.86,33
50,2015-09-25 09:35:50.1,34
50,2015-09-25 09:36:55.024,35
50,2015-09-25 09:37:11.385,34
50,2015-09-25 09:40:19.792,33
50,2015-09-25 09:40:35.96,34
50,2015-09-25 09:41:23.053,33
50,2015-09-25 09:41:39.336,34
50,2015-09-25 09:41:56.8,33
50,2015-09-25 09:42:12.096,34
50,2015-09-25 09:42:28.332,33
50,2015-09-25 09:42:59.916,34
50,2015-09-25 09:44:34.424,35
50,2015-09-25 09:44:49.88,34
50,2015-09-25 09:52:12.792,33
50,2015-09-25 09:52:30.208,34
50,2015-09-25 09:54:21.108,33
50,2015-09-25 09:54:36.43,34
50,2015-09-25 10:03:52.284,33
50,2015-09-25 10:04:07.552,34
50,2015-09-25 10:05:26.96,33
50,2015-09-25 10:05:42.528,34
50,2015-09-25 10:06:29.384,33
50,2015-09-25 10:06:45.628,34
50,2015-09-25 10:08:53.664,33
50,2015-09-25 10:09:08.929,34
50,2015-09-25 10:11:47.036,33
50,2015-09-25 10:12:02.368,34
50,2015-09-25 10:14:10.748,33
50,2015-09-25 10:14:25.851,34
50,2015-09-25 10:18:06.684,33
50,2015-09-25 10:18:22.892,34
50,2015-09-25 10:29:30.172,36
50,2015-09-25 10:29:45.628,34
50,2015-09-25 10:38:11.844,33
50,2015-09-25 10:38:28.12,34
50,2015-09-25 10:39:14.864,33
50,2015-09-25 10:39:31.192,34
50,2015-09-25 10:40:20.152,33
50,2015-09-25 10:40:35.548,34
50,2015-09-25 10:41:38.428,33
50,2015-09-25 10:41:54.82,34
50,2015-09-25 10:44:31.8,33
50,2015-09-25 10:44:48.124,34
50,2015-09-25 10:47:43.552,36
50,2015-09-25 10:47:59.836,34
50,2015-09-25 10:48:46.496,33
50,2015-09-25 10:49:02.648,34
50,2015-09-25 10:50:38.48,33
50,2015-09-25 10:50:54.888,34
50,2015-09-25 10:54:50.604,33
50,2015-09-25 10:55:06.812,34
50,2015-09-25 10:58:33.756,33
50,2015-09-25 10:58:48.956,34
50,2015-09-25 10:59:51.956,33
50,2015-09-25 11:00:08.224,34
50,2015-09-25 11:03:50.628,33
50,2015-09-25 11:04:06.828,34
50,2015-09-25 11:10:26.34,33
50,2015-09-25 11:10:58.096,34
50,2015-09-25 11:13:22.724,33
50,2015-09-25 11:13:54.176,34
50,2015-09-25 11:14:25.032,33
50,2015-09-25 11:14:56.88,34
50,2015-09-25 11:16:15.143,33
50,2015-09-25 11:16:31.32,34
50,2015-09-25 11:17:04.66,33
50,2015-09-25 11:17:21.044,34
50,2015-09-25 11:17:36.364,33
50,2015-09-25 11:17:52.656,34
50,2015-09-25 11:21:17.396,33
50,2015-09-25 11:21:32.624,34
50,2015-09-25 11:25:46.612,33
50,2015-09-25 11:26:02.928,34
50,2015-09-25 11:27:21.124,35
50,2015-09-25 11:27:39.58,34
50,2015-09-25 11:29:45.14,33
50,2015-09-25 11:30:01.3,34
50,2015-09-25 11:30:16.556,33
50,2015-09-25 11:30:32.696,34
50,2015-09-25 11:32:56.232,33
50,2015-09-25 11:33:12.568,34
50,2015-09-25 11:35:50.264,33
50,2015-09-25 11:36:05.388,34
50,2015-09-25 11:43:46.192,33
50,2015-09-25 11:44:02.552,34
50,2015-09-25 11:51:41.656,33
50,2015-09-25 11:51:56.968,34
50,2015-09-25 11:53:48.037,33
50,2015-09-25 11:54:05.484,34
50,2015-09-25 11:55:55.544,33
50,2015-09-25 11:56:12.019,34
50,2015-09-25 11:59:22.672,33
50,2015-09-25 11:59:38.02,34
50,2015-09-25 12:09:56.46,33
50,2015-09-25 12:10:12.956,34
50,2015-09-25 12:12:03.032,33
50,2015-09-25 12:12:18.568,34
50,2015-09-25 12:15:29.744,33
50,2015-09-25 12:15:46.004,34
50,2015-09-25 12:18:23.1,33
50,2015-09-25 12:18:39.232,34
50,2015-09-25 12:23:56.312,33
50,2015-09-25 12:24:11.748,34
50,2015-09-25 12:39:47.476,33
50,2015-09-25 12:40:02.728,34
50,2015-09-25 12:40:49.932,37
50,2015-09-25 12:41:06.3,34
50,2015-09-25 12:44:16.829,35
50,2015-09-25 12:44:33.1,34
50,2015-09-25 12:56:41.664,33
50,2015-09-25 12:56:57.008,34
50,2015-09-25 12:58:34.216,33
50,2015-09-25 12:58:49.44,34
50,2015-09-25 12:59:05.624,33
50,2015-09-25 12:59:20.808,34
50,2015-09-25 12:59:52.204,33
50,2015-09-25 13:00:08.468,34
50,2015-09-25 13:02:48.612,33
50,2015-09-25 13:03:03.796,34
50,2015-09-25 13:09:55.928,33
50,2015-09-25 13:10:11.1,34
50,2015-09-25 13:12:48.94,33
50,2015-09-25 13:13:22.768,34
50,2015-09-25 13:15:12.68,33
50,2015-09-25 13:15:28.008,34
50,2015-09-25 13:21:16.96,33
50,2015-09-25 13:21:33.236,34
50,2015-09-25 13:23:57.044,33
50,2015-09-25 13:24:12.176,34
50,2015-09-25 13:25:16.152,33
50,2015-09-25 13:25:31.768,34
50,2015-09-25 13:30:00.601,33
50,2015-09-25 13:30:16.964,34
50,2015-09-25 13:35:34.556,33
50,2015-09-25 13:35:49.804,34
50,2015-09-25 13:38:11.176,33
50,2015-09-25 13:38:27.436,34
50,2015-09-25 13:38:59.06,33
50,2015-09-25 13:39:14.448,34
50,2015-09-25 13:40:34.916,33
50,2015-09-25 13:40:51.352,34
50,2015-09-25 13:43:13.064,33
50,2015-09-25 13:43:44.632,34
50,2015-09-25 13:45:20.812,33
50,2015-09-25 13:45:37.12,34
50,2015-09-25 13:46:08.86,33
50,2015-09-25 13:46:24.188,34
50,2015-09-25 13:54:50.956,33
50,2015-09-25 13:55:06.068,34
50,2015-09-25 13:57:14.852,33
50,2015-09-25 13:57:30.26,34
50,2015-09-25 13:58:01.984,33
50,2015-09-25 13:58:17.228,34
50,2015-09-25 14:01:45.004,33
50,2015-09-25 14:02:00.124,34
50,2015-09-25 14:04:21.996,33
50,2015-09-25 14:04:38.172,34
50,2015-09-25 14:05:09.7,33
50,2015-09-25 14:05:24.948,34
50,2015-09-25 14:06:14.708,33
50,2015-09-25 14:06:29.996,34
50,2015-09-25 14:08:36.332,33
50,2015-09-25 14:08:51.552,34
50,2015-09-25 14:10:26.108,33
50,2015-09-25 14:10:42.284,34
50,2015-09-25 14:14:24.624,33
50,2015-09-25 14:14:40.872,34
50,2015-09-25 14:16:31.148,33
50,2015-09-25 14:16:48.756,34
50,2015-09-25 14:18:07.6,33
50,2015-09-25 14:18:39.18,34
50,2015-09-25 14:24:59.328,33
50,2015-09-25 14:25:30.86,34
50,2015-09-25 14:28:10.648,33
50,2015-09-25 14:28:42.224,34
50,2015-09-25 14:28:57.552,33
50,2015-09-25 14:29:13.764,34
50,2015-09-25 14:31:19.26,33
50,2015-09-25 14:31:35.656,34
50,2015-09-25 14:33:11.744,33
